file_name,column_name,data_type,description,unit,allowed_values_or_range,missing_value_rule,notes
data/processed/phase9_seed_metrics.csv,seed,int64,random seed,unitless,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_metrics.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_metrics.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_metrics.csv,split,object,train/validation/test split identifier,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_metrics.csv,best_epoch,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_metrics.csv,best_val_MAE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_metrics.csv,n,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_metrics.csv,MAE,float64,mean absolute error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_metrics.csv,RMSE,float64,root mean squared error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_metrics.csv,sMAPE,float64,symmetric mean absolute percentage error,ratio,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_metrics.csv,checkpoint,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_summary_by_horizon.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_summary_by_horizon.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_summary_by_horizon.csv,seed_count,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_summary_by_horizon.csv,MAE_mean,float64,mean MAE across seeds,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_summary_by_horizon.csv,MAE_std,float64,standard deviation of MAE across seeds,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_summary_by_horizon.csv,MAE_min,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_summary_by_horizon.csv,MAE_max,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_summary_by_horizon.csv,MAE_cv,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_summary_by_horizon.csv,best_seed,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_summary_by_horizon.csv,worst_seed,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_summary_by_horizon.csv,SeasonalHistoricalAverage_MAE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_summary_by_horizon.csv,all_seeds_outperform_seasonal,bool,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_summary_by_horizon.csv,mean_improvement_percent_vs_seasonal,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,model,object,forecasting model name,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,input_feature_group,object,input feature group,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,seed,int64,random seed,unitless,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,split,object,train/validation/test split identifier,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,best_epoch,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,best_val_MAE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,n,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,MAE,float64,mean absolute error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,RMSE,float64,root mean squared error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,sMAPE,float64,symmetric mean absolute percentage error,ratio,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,checkpoint,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,SeasonalHistoricalAverage_MAE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,SeasonalHistoricalAverage_RMSE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,SeasonalHistoricalAverage_sMAPE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,delta_MAE_vs_seasonal,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,improvement_percent_vs_seasonal,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9_seed_vs_seasonal.csv,outperforms_seasonal,bool,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_metrics.csv,model,object,forecasting model name,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_metrics.csv,input_feature_group,object,input feature group,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_metrics.csv,seed,int64,random seed,unitless,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_metrics.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_metrics.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_metrics.csv,split,object,train/validation/test split identifier,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_metrics.csv,best_epoch,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_metrics.csv,best_val_MAE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_metrics.csv,n,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_metrics.csv,MAE,float64,mean absolute error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_metrics.csv,RMSE,float64,root mean squared error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_metrics.csv,sMAPE,float64,symmetric mean absolute percentage error,ratio,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_metrics.csv,checkpoint,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_summary_by_horizon.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_summary_by_horizon.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_summary_by_horizon.csv,seed_count,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_summary_by_horizon.csv,MAE_mean,float64,mean MAE across seeds,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_summary_by_horizon.csv,MAE_std,float64,standard deviation of MAE across seeds,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_summary_by_horizon.csv,MAE_min,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_summary_by_horizon.csv,MAE_max,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_summary_by_horizon.csv,MAE_cv,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_summary_by_horizon.csv,best_seed,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_summary_by_horizon.csv,worst_seed,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_summary_by_horizon.csv,SeasonalHistoricalAverage_MAE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_summary_by_horizon.csv,all_seeds_outperform_seasonal,bool,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_summary_by_horizon.csv,mean_improvement_percent_vs_seasonal,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,model,object,forecasting model name,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,input_feature_group,object,input feature group,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,seed,int64,random seed,unitless,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,split,object,train/validation/test split identifier,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,best_epoch,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,best_val_MAE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,n,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,MAE,float64,mean absolute error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,RMSE,float64,root mean squared error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,sMAPE,float64,symmetric mean absolute percentage error,ratio,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,checkpoint,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,SeasonalHistoricalAverage_MAE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,SeasonalHistoricalAverage_RMSE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,SeasonalHistoricalAverage_sMAPE,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,delta_MAE_vs_seasonal,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,improvement_percent_vs_seasonal,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/phase9b_five_seed_vs_seasonal.csv,outperforms_seasonal,bool,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_metadata.csv,point_id,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_metadata.csv,point_code,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_metadata.csv,point_quality_group,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_quality_summary.csv,point_id,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_quality_summary.csv,record_rows,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_quality_summary.csv,first_time,object,timestamp or date field,datetime,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_quality_summary.csv,last_time,object,timestamp or date field,datetime,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_quality_summary.csv,global_expected_steps,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_quality_summary.csv,point_expected_steps,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_quality_summary.csv,observed_steps,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_quality_summary.csv,coverage_ratio,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_quality_summary.csv,duplicate_timestamp_rows,int64,timestamp or date field,datetime,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_quality_summary.csv,speed_anomaly_count,int64,traffic speed variable or speed-derived metric,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_quality_summary.csv,travel_time_anomaly_count,int64,timestamp or date field,datetime,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_quality_summary.csv,congestion_anomaly_count,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_quality_summary.csv,coverage_group,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_quality_summary.csv,max_consecutive_missing_steps,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/point_quality_summary.csv,meets_coverage_threshold_for_direct_1week,bool,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/target_variable_summary.csv,target_variable,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/target_variable_summary.csv,source_column,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/target_variable_summary.csv,available,bool,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/target_variable_summary.csv,non_missing_count,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/target_variable_summary.csv,missing_rate,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/target_variable_summary.csv,mean,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/target_variable_summary.csv,std,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/target_variable_summary.csv,min,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/target_variable_summary.csv,max,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/target_variable_summary.csv,recommended_main_target,bool,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/time_continuity_check.csv,point_id,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/time_continuity_check.csv,inferred_frequency,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/time_continuity_check.csv,unique_timestamps,int64,timestamp or date field,datetime,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/time_continuity_check.csv,gap_count_larger_than_frequency,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/time_continuity_check.csv,max_gap_hours,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/time_continuity_check.csv,duplicate_timestamp_rows,int64,timestamp or date field,datetime,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/time_coverage_summary.csv,time_bin,object,timestamp or date field,datetime,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/time_coverage_summary.csv,total_panel_rows,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/time_coverage_summary.csv,observed_points,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/time_coverage_summary.csv,total_points,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/time_coverage_summary.csv,coverage_ratio,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/time_coverage_summary.csv,date,object,timestamp or date field,datetime,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/train_val_test_split_summary.csv,split,object,train/validation/test split identifier,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/train_val_test_split_summary.csv,start_time,object,timestamp or date field,datetime,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/train_val_test_split_summary.csv,end_time,object,timestamp or date field,datetime,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/train_val_test_split_summary.csv,time_steps,int64,timestamp or date field,datetime,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/train_val_test_split_summary.csv,rows,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/train_val_test_split_summary.csv,points,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_count_by_split.csv,split,object,train/validation/test split identifier,category,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_count_by_split.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_count_by_split.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_count_by_split.csv,target_variable,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_count_by_split.csv,window_count,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_feasibility_by_horizon.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_feasibility_by_horizon.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_feasibility_by_horizon.csv,target_variable,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_feasibility_by_horizon.csv,is_main_forecast,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_feasibility_by_horizon.csv,is_extended_horizon,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_feasibility_by_horizon.csv,candidate_windows,int64,timestamp or date field,datetime,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_feasibility_by_horizon.csv,valid_windows_min_80pct_observed,int64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_feasibility_by_horizon.csv,valid_window_ratio,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_feasibility_by_horizon.csv,feasible_as_main_experiment,bool,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_feasibility_summary.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_feasibility_summary.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_feasibility_summary.csv,frequency,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_feasibility_summary.csv,candidate_windows,int64,timestamp or date field,datetime,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_feasibility_summary.csv,fully_observed_target_windows,int64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_feasibility_summary.csv,fully_observed_target_window_ratio,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_missingness_summary.csv,history_hours,int64,input history length in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_missingness_summary.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_missingness_summary.csv,target_variable,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_missingness_summary.csv,window_count,int64,"count of records, windows, or samples",count,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_missingness_summary.csv,mean_input_observed_ratio,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_missingness_summary.csv,mean_target_observed_ratio,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/processed/window_missingness_summary.csv,mean_input_missing_mask_ratio,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/deprecated/Fig07_noise_missingness_combined_data.csv,perturbation_type,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/deprecated/Fig07_noise_missingness_combined_data.csv,perturbation_level,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/deprecated/Fig07_noise_missingness_combined_data.csv,horizon_hours,int64,forecast horizon in hours,hours,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/deprecated/Fig07_noise_missingness_combined_data.csv,horizon_label,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/deprecated/Fig07_noise_missingness_combined_data.csv,MAE,float64,mean absolute error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/deprecated/Fig07_noise_missingness_combined_data.csv,RMSE,float64,root mean squared error,speed units,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/deprecated/Fig07_noise_missingness_combined_data.csv,sMAPE,float64,symmetric mean absolute percentage error,ratio,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/deprecated/Fig07_noise_missingness_combined_data.csv,MAE_increase_vs_zero,float64,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/deprecated/Fig07_noise_missingness_combined_data.csv,MAE_increase_percent_vs_zero,float64,ratio or percentage variable,proportion or percent,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig01_workflow_data.csv,phase,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig01_workflow_data.csv,experiment_name,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig01_workflow_data.csv,status,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig01_workflow_data.csv,main_scope,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig01_workflow_data.csv,key_outputs,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
data/plot_data/Fig01_workflow_data.csv,main_conclusion,object,inferred analytical variable from the source CSV,not specified,observed values in file,blank or NaN indicates unavailable or not applicable,automatically inferred
